DateTime,City,State,Country,location
2020-07-17 23:30:00,Redmond,OR,USA,"Redmond,OR,USA"
2020-07-17 23:17:00,Nazareth,PA,USA,"Nazareth,PA,USA"
2020-07-17 22:30:00,Smithville (Canada),ON,Canada,"Smithville (Canada),ON,Canada"
2020-07-17 22:15:00,Menomonee Falls,WI,USA,"Menomonee Falls,WI,USA"
2020-07-17 22:00:00,Lexington,KY,USA,"Lexington,KY,USA"
2020-07-17 21:40:00,Chaumont,NY,USA,"Chaumont,NY,USA"
2020-07-17 21:00:00,The Colony,TX,USA,"The Colony,TX,USA"
2020-07-17 19:30:00,Oceanside,CA,USA,"Oceanside,CA,USA"
2020-07-17 10:00:00,Havertown,PA,USA,"Havertown,PA,USA"
2020-07-17 06:35:00,Santa Barbara,CA,USA,"Santa Barbara,CA,USA"
2020-07-17 05:30:00,Hutto,TX,USA,"Hutto,TX,USA"
2020-07-17 04:30:00,Westland,MI,USA,"Westland,MI,USA"
2020-07-16 23:34:00,Hanover,MD,USA,"Hanover,MD,USA"
2020-07-16 23:09:00,Corpus Christi,TX,USA,"Corpus Christi,TX,USA"
2020-07-16 23:00:00,Gunnison,CO,USA,"Gunnison,CO,USA"
2020-07-16 22:48:00,Nanaimo (Canada),BC,Canada,"Nanaimo (Canada),BC,Canada"
2020-07-16 22:10:00,Sandy,OR,USA,"Sandy,OR,USA"
2020-07-16 22:00:00,Plano,TX,USA,"Plano,TX,USA"
2020-07-16 22:00:00,Rossmond,CA,USA,"Rossmond,CA,USA"
2020-07-16 21:50:00,Riverside,CA,USA,"Riverside,CA,USA"
2020-07-16 21:15:00,Buckingham,VA,USA,"Buckingham,VA,USA"
2020-07-16 21:00:00,North Las Vegas,NV,USA,"North Las Vegas,NV,USA"
2020-07-16 20:30:00,Death Valley National Park region,NV,USA,"Death Valley National Park region,NV,USA"
2020-07-16 20:30:00,Dunedin,FL,USA,"Dunedin,FL,USA"
2020-07-16 20:30:00,Paramount,CA,USA,"Paramount,CA,USA"
2020-07-16 20:05:00,Brown Deer,WI,USA,"Brown Deer,WI,USA"
2020-07-16 13:00:00,Medford,OR,USA,"Medford,OR,USA"
2020-07-16 11:08:00,Orem,UT,USA,"Orem,UT,USA"
2020-07-16 10:00:00,Canterbury,CT,USA,"Canterbury,CT,USA"
2020-07-16 06:35:00,Garrettsville,OH,USA,"Garrettsville,OH,USA"
2020-07-15 23:30:00,Devil's Lake,ND,USA,"Devil's Lake,ND,USA"
2020-07-15 23:00:00,Not sure outside lubeck,WV,USA,"Not sure outside lubeck,WV,USA"
2020-07-15 23:00:00,Spokane,WA,USA,"Spokane,WA,USA"
2020-07-15 22:30:00,Fort Collins (West of),CO,USA,"Fort Collins (West of),CO,USA"
2020-07-15 22:30:00,Klamath Falls,OR,USA,"Klamath Falls,OR,USA"
2020-07-15 22:00:00,Superior,WI,USA,"Superior,WI,USA"
2020-07-15 21:47:00,Ankeny,IA,USA,"Ankeny,IA,USA"
2020-07-15 21:45:00,Wichita,KS,USA,"Wichita,KS,USA"
2020-07-15 21:18:00,Flanders,NJ,USA,"Flanders,NJ,USA"
2020-07-15 21:16:00,Edgewater,NJ,USA,"Edgewater,NJ,USA"
2020-07-15 21:15:00,Dartmouth,MA,USA,"Dartmouth,MA,USA"
2020-07-15 21:15:00,Ocean Isle Beach,NC,USA,"Ocean Isle Beach,NC,USA"
2020-07-15 21:00:00,Hellertown,PA,USA,"Hellertown,PA,USA"
2020-07-15 21:00:00,Lowell,MA,USA,"Lowell,MA,USA"
2020-07-15 20:45:00,Alden,NY,USA,"Alden,NY,USA"
2020-07-15 20:03:00,Mayfield,NY,USA,"Mayfield,NY,USA"
2020-07-15 20:00:00,Bury st Ed munds (UK/England),,United Kingdom,"Bury st Ed munds (UK/England),United Kingdom"
2020-07-15 18:50:00,Gordon,WI,USA,"Gordon,WI,USA"
2020-07-15 17:57:00,Denver,NC,USA,"Denver,NC,USA"
2020-07-15 15:00:00,Glen Mills,PA,USA,"Glen Mills,PA,USA"
2020-07-15 10:20:00,San Antonio,TX,USA,"San Antonio,TX,USA"
2020-07-15 05:00:00,Dayton,OH,USA,"Dayton,OH,USA"
2020-07-15 04:19:00,Virginia Beach,VA,USA,"Virginia Beach,VA,USA"
2020-07-15 03:45:00,Chillicothe,OH,USA,"Chillicothe,OH,USA"
2020-07-15 03:00:00,Cicero,NY,USA,"Cicero,NY,USA"
2020-07-15 03:00:00,Jacksonville,OR,USA,"Jacksonville,OR,USA"
2020-07-15 03:00:00,Lakeport,NY,USA,"Lakeport,NY,USA"
2020-07-15 01:52:00,North Highlands,CA,USA,"North Highlands,CA,USA"
2020-07-15 01:20:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA"
2020-07-15 01:00:00,Midvale,UT,USA,"Midvale,UT,USA"
2020-07-15 00:32:00,San Tan Valley,AZ,USA,"San Tan Valley,AZ,USA"
2020-07-15 00:00:00,Smilax,KY,USA,"Smilax,KY,USA"
2020-07-15 00:00:00,Emmaus,PA,USA,"Emmaus,PA,USA"
2020-07-15 00:00:00,Kissimmee,FL,USA,"Kissimmee,FL,USA"
2020-07-14 23:50:00,Barkhamsted,CT,USA,"Barkhamsted,CT,USA"
2020-07-14 23:30:00,Shelton,WA,USA,"Shelton,WA,USA"
2020-07-14 23:30:00,Albuquerque,NM,USA,"Albuquerque,NM,USA"
2020-07-14 22:52:00,Southwick,MA,USA,"Southwick,MA,USA"
2020-07-14 22:16:00,Lords Valley,PA,USA,"Lords Valley,PA,USA"
2020-07-14 22:15:00,Lords Valley,PA,USA,"Lords Valley,PA,USA"
2020-07-14 22:00:00,Lancaster,CA,USA,"Lancaster,CA,USA"
2020-07-14 22:00:00,Upper Chichester,PA,USA,"Upper Chichester,PA,USA"
2020-07-14 22:00:00,Winfield,IN,USA,"Winfield,IN,USA"
2020-07-14 20:54:00,Branford,CT,USA,"Branford,CT,USA"
2020-07-14 20:45:00,Largo,FL,USA,"Largo,FL,USA"
2020-07-14 20:00:00,Everett,WA,USA,"Everett,WA,USA"
2020-07-14 19:57:00,Oceanside,CA,USA,"Oceanside,CA,USA"
2020-07-14 19:20:00,Brown Deer,WI,USA,"Brown Deer,WI,USA"
2020-07-14 15:13:00,Kansas City,MO,USA,"Kansas City,MO,USA"
2020-07-14 13:45:00,Tacoma,WA,USA,"Tacoma,WA,USA"
2020-07-14 13:06:00,Ajax (Canada),ON,Canada,"Ajax (Canada),ON,Canada"
2020-07-14 11:14:00,Bozrah,CT,USA,"Bozrah,CT,USA"
2020-07-14 11:00:00,Homer Glen,IL,USA,"Homer Glen,IL,USA"
2020-07-14 10:47:00,Lords Valley,PA,USA,"Lords Valley,PA,USA"
2020-07-14 10:15:00,Aylett,VA,USA,"Aylett,VA,USA"
2020-07-14 09:03:00,Pulasko,TN,USA,"Pulasko,TN,USA"
2020-07-14 07:42:00,Millerton,PA,USA,"Millerton,PA,USA"
2020-07-14 04:57:00,Orlando,FL,USA,"Orlando,FL,USA"
2020-07-14 04:50:00,kansas city,MO,USA,"kansas city,MO,USA"
2020-07-14 03:45:00,Gray,TN,USA,"Gray,TN,USA"
2020-07-14 03:00:00,Cobb island,MD,USA,"Cobb island,MD,USA"
2020-07-14 00:00:00,Wichita,KS,USA,"Wichita,KS,USA"
2020-07-14 00:00:00,Lakeside,AZ,USA,"Lakeside,AZ,USA"
2020-07-13 23:00:00,Sandy Lake,PA,USA,"Sandy Lake,PA,USA"
2020-07-13 23:00:00,Radford,VA,USA,"Radford,VA,USA"
2020-07-13 23:00:00,Worthville,PA,USA,"Worthville,PA,USA"
2020-07-13 22:54:00,Thorndale,PA,USA,"Thorndale,PA,USA"
2020-07-13 22:30:00,Beloit,WI,USA,"Beloit,WI,USA"
2020-07-13 22:15:00,Reno,NV,USA,"Reno,NV,USA"
2020-07-13 21:15:00,Wickliffe,KY,USA,"Wickliffe,KY,USA"
2020-07-13 21:00:00,Stuart,FL,USA,"Stuart,FL,USA"
2020-07-13 21:00:00,Mesa,AZ,USA,"Mesa,AZ,USA"
2020-07-13 18:45:00,Wrentham,MA,USA,"Wrentham,MA,USA"
2020-07-13 14:00:00,Louisville,KY,USA,"Louisville,KY,USA"
2020-07-13 12:00:00,Camarillo,CA,USA,"Camarillo,CA,USA"
2020-07-13 09:25:00,Hanford,CA,USA,"Hanford,CA,USA"
2020-07-13 05:04:00,Fayetteville,AR,USA,"Fayetteville,AR,USA"
2020-07-13 04:09:00,Midway City,CA,USA,"Midway City,CA,USA"
2020-07-13 03:00:00,Louisville,KY,USA,"Louisville,KY,USA"
2020-07-13 01:40:00,Swindon (Wiltshire)(UK/England),,United Kingdom,"Swindon (Wiltshire)(UK/England),United Kingdom"
2020-07-13 01:15:00,Roanoke,VA,USA,"Roanoke,VA,USA"
2020-07-13 01:00:00,Clemmons,NC,USA,"Clemmons,NC,USA"
2020-07-13 00:30:00,Uintah Wilderness,UT,USA,"Uintah Wilderness,UT,USA"
2020-07-13 00:20:00,Hayward,WI,USA,"Hayward,WI,USA"
2020-07-13 00:15:00,West Fork,AR,USA,"West Fork,AR,USA"
2020-07-12 23:50:00,Clarksburg,WV,USA,"Clarksburg,WV,USA"
2020-07-12 23:45:00,Colorado Springs,CO,USA,"Colorado Springs,CO,USA"
2020-07-12 23:37:00,Merrimack,NH,USA,"Merrimack,NH,USA"
2020-07-12 23:33:00,Plano,TX,USA,"Plano,TX,USA"
2020-07-12 23:00:00,Roseburg,OR,USA,"Roseburg,OR,USA"
2020-07-12 22:45:00,Madison Heights,MI,USA,"Madison Heights,MI,USA"
2020-07-12 22:30:00,Salt Lake City,UT,USA,"Salt Lake City,UT,USA"
2020-07-12 22:21:00,Arrey,NM,USA,"Arrey,NM,USA"
2020-07-12 22:00:00,Lincoln,NH,USA,"Lincoln,NH,USA"
2020-07-12 21:50:00,Atwater,CA,USA,"Atwater,CA,USA"
2020-07-12 20:34:00,West Bloomfiled,MI,USA,"West Bloomfiled,MI,USA"
2020-07-12 20:30:00,Ferozpur (Punjab)(India),,India,"Ferozpur (Punjab)(India),India"
2020-07-12 19:30:00,Astoria,NY,USA,"Astoria,NY,USA"
2020-07-12 12:35:00,Littlerock,CA,USA,"Littlerock,CA,USA"
2020-07-12 10:54:00,Council Bluffs,IA,USA,"Council Bluffs,IA,USA"
2020-07-12 10:26:00,Chesapeake,VA,USA,"Chesapeake,VA,USA"
2020-07-12 06:02:00,Garrettsville,OH,USA,"Garrettsville,OH,USA"
2020-07-12 05:00:00,Rahway,NJ,USA,"Rahway,NJ,USA"
2020-07-12 04:51:00,Jacksonville,FL,USA,"Jacksonville,FL,USA"
2020-07-12 03:00:00,Oslo (Norway),,Norway,"Oslo (Norway),Norway"
2020-07-12 00:00:00,Grand Forks,ND,USA,"Grand Forks,ND,USA"
2020-07-12 00:00:00,New Kensington,PA,USA,"New Kensington,PA,USA"
2020-07-12 00:00:00,Los Angeles,CA,USA,"Los Angeles,CA,USA"
2020-07-11 23:00:00,Louisburg,NC,USA,"Louisburg,NC,USA"
2020-07-11 22:58:00,Erie,PA,USA,"Erie,PA,USA"
2020-07-11 22:45:00,Irwin,PA,USA,"Irwin,PA,USA"
2020-07-11 22:17:00,New Florence,PA,USA,"New Florence,PA,USA"
2020-07-11 22:00:00,West Chester,PA,USA,"West Chester,PA,USA"
2020-07-11 22:00:00,Clinton,NJ,USA,"Clinton,NJ,USA"
2020-07-11 22:00:00,Schuylkill Haven,PA,USA,"Schuylkill Haven,PA,USA"
2020-07-11 22:00:00,Erie,PA,USA,"Erie,PA,USA"
2020-07-11 21:48:00,Pompano Beach,FL,USA,"Pompano Beach,FL,USA"
2020-07-11 21:47:00,Lords Valley,PA,USA,"Lords Valley,PA,USA"
2020-07-11 21:30:00,St. Paris,OH,USA,"St. Paris,OH,USA"
2020-07-11 21:30:00,Clayton,GA,USA,"Clayton,GA,USA"
2020-07-11 21:09:00,Santa Fe,NM,USA,"Santa Fe,NM,USA"
2020-07-11 20:18:00,Phoenix,AZ,USA,"Phoenix,AZ,USA"
2020-07-11 20:15:00,Phoenix,AZ,USA,"Phoenix,AZ,USA"
2020-07-11 20:15:00,Jefferson City,MO,USA,"Jefferson City,MO,USA"
2020-07-11 18:00:00,Peoria,IL,USA,"Peoria,IL,USA"
2020-07-11 15:00:00,Rankin Inlet (Nunavut)(Canada),,Canada,"Rankin Inlet (Nunavut)(Canada),Canada"
2020-07-11 14:30:00,Lynnwood,WA,USA,"Lynnwood,WA,USA"
2020-07-11 13:00:00,Scott City,MO,USA,"Scott City,MO,USA"
2020-07-11 12:00:00,Colton,CA,USA,"Colton,CA,USA"
2020-07-11 10:30:00,Merritt Island,FL,USA,"Merritt Island,FL,USA"
2020-07-11 09:24:00,Manchester,CT,USA,"Manchester,CT,USA"
2020-07-11 03:11:00,Aidrie (Canada),AB,Canada,"Aidrie (Canada),AB,Canada"
2020-07-11 02:40:00,Yukon,OK,USA,"Yukon,OK,USA"
2020-07-11 00:30:00,San Tan Valley,AZ,USA,"San Tan Valley,AZ,USA"
2020-07-11 00:30:00,Mill Creek,WA,USA,"Mill Creek,WA,USA"
2020-07-11 00:00:00,Loraine,OH,USA,"Loraine,OH,USA"
2020-07-10 23:40:00,Kaministiquia (Canada),ON,Canada,"Kaministiquia (Canada),ON,Canada"
2020-07-10 23:05:00,Matinhos (Brazil),,Brazil,"Matinhos (Brazil),Brazil"
2020-07-10 22:39:00,Dash Point,WA,USA,"Dash Point,WA,USA"
2020-07-10 22:35:00,Dash Point,WA,USA,"Dash Point,WA,USA"
2020-07-10 22:00:00,Deatsville,AL,USA,"Deatsville,AL,USA"
2020-07-10 22:00:00,Granite Shoals,TX,USA,"Granite Shoals,TX,USA"
2020-07-10 22:00:00,Richland,WA,USA,"Richland,WA,USA"
2020-07-10 21:05:00,Oakland,CA,USA,"Oakland,CA,USA"
2020-07-10 17:30:00,Trenton,FL,USA,"Trenton,FL,USA"
2020-07-10 16:00:00,Annapolis,MD,USA,"Annapolis,MD,USA"
2020-07-10 15:30:00,Sumner,WA,USA,"Sumner,WA,USA"
2020-07-10 13:43:00,Greenfield,MA,USA,"Greenfield,MA,USA"
2020-07-10 12:00:00,Yorkville,NY,USA,"Yorkville,NY,USA"
2020-07-10 09:20:00,Aliquippa,PA,USA,"Aliquippa,PA,USA"
2020-07-10 03:56:00,Orlando,FL,USA,"Orlando,FL,USA"
2020-07-10 01:00:00,Mills,PA,USA,"Mills,PA,USA"
2020-07-10 00:00:00,Morristown,TN,USA,"Morristown,TN,USA"
2020-07-09 22:15:00,Hillsborough,NJ,USA,"Hillsborough,NJ,USA"
2020-07-09 21:45:00,Duluth,MN,USA,"Duluth,MN,USA"
2020-07-09 21:43:00,Hatteras,NC,USA,"Hatteras,NC,USA"
2020-07-09 20:41:00,Between Sardinia and Winchester,OH,USA,"Between Sardinia and Winchester,OH,USA"
2020-07-09 20:33:00,Pittsburgh,PA,USA,"Pittsburgh,PA,USA"
2020-07-09 18:00:00,New York City (Manhattan),NY,USA,"New York City (Manhattan),NY,USA"
2020-07-09 10:48:00,Lacey,WA,USA,"Lacey,WA,USA"
2020-07-09 01:14:00,Cuyahoga Falls/Akron,OH,USA,"Cuyahoga Falls/Akron,OH,USA"
2020-07-09 00:25:00,West Abington Township,PA,USA,"West Abington Township,PA,USA"
2020-07-08 23:00:00,Bridgman,MI,USA,"Bridgman,MI,USA"
2020-07-08 23:00:00,Portsmouth and Virginia Beach,VA,USA,"Portsmouth and Virginia Beach,VA,USA"
2020-07-08 22:30:00,Owen Sound (Canada),ON,Canada,"Owen Sound (Canada),ON,Canada"
2020-07-08 22:00:00,Williamsburg,VA,USA,"Williamsburg,VA,USA"
2020-07-08 21:45:00,Allentown,PA,USA,"Allentown,PA,USA"
2020-07-08 21:30:00,Stevensville,MD,USA,"Stevensville,MD,USA"
2020-07-08 21:17:00,Middletown,CT,USA,"Middletown,CT,USA"
2020-07-08 20:30:00,Moweaqua,IL,USA,"Moweaqua,IL,USA"
2020-07-08 20:30:00,Puyallup,WA,USA,"Puyallup,WA,USA"
2020-07-08 09:30:00,Levittown,PA,USA,"Levittown,PA,USA"
2020-07-08 05:09:00,Bagdad,AZ,USA,"Bagdad,AZ,USA"
2020-07-08 03:00:00,Sandord,FL,USA,"Sandord,FL,USA"
2020-07-07 23:00:00,Fullerton,CA,USA,"Fullerton,CA,USA"
2020-07-07 22:56:00,Salt Lake City,UT,USA,"Salt Lake City,UT,USA"
2020-07-07 22:25:00,Dale City,VA,USA,"Dale City,VA,USA"
2020-07-07 22:00:00,Pittsburgh,,USA,"Pittsburgh,USA"
2020-07-07 22:00:00,Shenandoah,OH,USA,"Shenandoah,OH,USA"
2020-07-07 10:05:00,St. Louis,MO,USA,"St. Louis,MO,USA"
2020-07-07 09:00:00,Goodland,KS,USA,"Goodland,KS,USA"
2020-07-07 07:00:00,California City,CA,USA,"California City,CA,USA"
2020-07-07 06:34:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA"
2020-07-07 05:00:00,Riverview,FL,USA,"Riverview,FL,USA"
2020-07-07 04:47:00,Santa fe,NM,USA,"Santa fe,NM,USA"
2020-07-07 01:25:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA"
2020-07-07 01:00:00,Dawson,PA,USA,"Dawson,PA,USA"
2020-07-07 00:29:00,Pueblo,CO,USA,"Pueblo,CO,USA"
2020-07-07 00:00:00,Bloomington,IN,USA,"Bloomington,IN,USA"
2020-07-07 00:00:00,Doral,FL,USA,"Doral,FL,USA"
2020-07-06 23:20:00,Emerald Park (Canada),SK,Canada,"Emerald Park (Canada),SK,Canada"
2020-07-06 22:30:00,Westfield,NY,USA,"Westfield,NY,USA"
2020-07-06 22:30:00,Upperville,VA,USA,"Upperville,VA,USA"
2020-07-06 16:00:00,East Northport,NY,USA,"East Northport,NY,USA"
2020-07-06 12:15:00,Denver,CO,USA,"Denver,CO,USA"
2020-07-06 06:00:00,Harper Woods,MI,USA,"Harper Woods,MI,USA"
2020-07-06 05:15:00,Fort Lauderdale,FL,USA,"Fort Lauderdale,FL,USA"
2020-07-06 04:25:00,Boise,ID,USA,"Boise,ID,USA"
2020-07-05 23:00:00,Bourbon/Scott/Harrison County line,KY,USA,"Bourbon/Scott/Harrison County line,KY,USA"
2020-07-05 22:40:00,Nockamixon township,PA,USA,"Nockamixon township,PA,USA"
2020-07-05 22:31:00,Coudersport,PA,USA,"Coudersport,PA,USA"
2020-07-05 22:00:00,San Antonio,TX,USA,"San Antonio,TX,USA"
2020-07-05 21:00:00,Holyoke,MA,USA,"Holyoke,MA,USA"
2020-07-05 20:00:00,Vienna,IL,USA,"Vienna,IL,USA"
2020-07-05 20:00:00,Yucca Valley,CA,USA,"Yucca Valley,CA,USA"
2020-07-05 19:30:00,Virginia Beach,VA,USA,"Virginia Beach,VA,USA"
2020-07-05 19:30:00,Temperance,MI,USA,"Temperance,MI,USA"
2020-07-05 19:00:00,Maumee,OH,USA,"Maumee,OH,USA"
2020-07-05 17:40:00,Wales,MI,USA,"Wales,MI,USA"
2020-07-05 17:15:00,New York City (Brooklyn),NY,USA,"New York City (Brooklyn),NY,USA"
2020-07-05 14:30:00,Harrison,ID,USA,"Harrison,ID,USA"
2020-07-05 14:00:00,Larnaka,Larnaca District,Cyprus,"Larnaka,Larnaca District,Cyprus"
2020-07-05 13:30:00,Duncan (Canada),BC,Canada,"Duncan (Canada),BC,Canada"
2020-07-05 12:57:00,Aventura,FL,USA,"Aventura,FL,USA"
2020-07-05 11:53:00,Lawrenceville,GA,USA,"Lawrenceville,GA,USA"
2020-07-05 09:46:00,Los Altos,CA,USA,"Los Altos,CA,USA"
2020-07-05 09:44:00,Hannah City,IL,USA,"Hannah City,IL,USA"
2020-07-05 07:45:00,Jakarta (Indonesia),,Indonesia,"Jakarta (Indonesia),Indonesia"
2020-07-05 03:26:00,Newburgh,IN,USA,"Newburgh,IN,USA"
2020-07-05 02:40:00,Girardville,PA,USA,"Girardville,PA,USA"
2020-07-05 02:39:00,Girardville,PA,USA,"Girardville,PA,USA"
2020-07-05 01:47:00,Mt. Vernon,IN,USA,"Mt. Vernon,IN,USA"
2020-07-05 01:30:00,Highland,WI,USA,"Highland,WI,USA"
2020-07-05 01:00:00,RANCHO CORDOVA,CA,USA,"RANCHO CORDOVA,CA,USA"
2020-07-05 00:00:00,Spokane,WA,USA,"Spokane,WA,USA"
2020-07-04 00:00:00,Conway,SC,USA,"Conway,SC,USA"
2020-07-04 23:30:00,Chicato,IL,USA,"Chicato,IL,USA"
2020-07-04 23:30:00,Watsonville,CA,USA,"Watsonville,CA,USA"
2020-07-04 23:17:00,Burlington,VT,USA,"Burlington,VT,USA"
2020-07-04 23:02:00,Henderson,NV,USA,"Henderson,NV,USA"
2020-07-04 23:00:00,Seattle,WA,USA,"Seattle,WA,USA"
2020-07-04 23:00:00,Lorain,OH,USA,"Lorain,OH,USA"
2020-07-04 22:45:00,Marshall,MO,USA,"Marshall,MO,USA"
2020-07-04 22:45:00,Fresno,CA,USA,"Fresno,CA,USA"
2020-07-04 22:44:00,Obetz,OH,USA,"Obetz,OH,USA"
2020-07-04 22:38:00,Erie,CO,USA,"Erie,CO,USA"
2020-07-04 22:34:00,Greenville,IL,USA,"Greenville,IL,USA"
2020-07-04 22:32:00,Terre Haute,IN,USA,"Terre Haute,IN,USA"
2020-07-04 22:30:00,Mineral,VA,USA,"Mineral,VA,USA"
2020-07-04 22:30:00,Weaverville,CA,USA,"Weaverville,CA,USA"
2020-07-04 22:30:00,Salina,KS,USA,"Salina,KS,USA"
2020-07-04 22:20:00,Plainview,NY,USA,"Plainview,NY,USA"
2020-07-04 22:15:00,Catalina Island,CA,USA,"Catalina Island,CA,USA"
2020-07-04 22:15:00,Richmond Hill,NY,USA,"Richmond Hill,NY,USA"
2020-07-04 22:10:00,New Berlin,WI,USA,"New Berlin,WI,USA"
2020-07-04 22:00:00,Hilliard/Columbus,OH,USA,"Hilliard/Columbus,OH,USA"
2020-07-04 22:00:00,Roche Harbor,WA,USA,"Roche Harbor,WA,USA"
2020-07-04 22:00:00,Lafollette,TN,USA,"Lafollette,TN,USA"
2020-07-04 22:00:00,Springboro,OH,USA,"Springboro,OH,USA"
2020-07-04 22:00:00,Mentor-On-The-Lake,OH,USA,"Mentor-On-The-Lake,OH,USA"
2020-07-04 22:00:00,Palmetto,FL,USA,"Palmetto,FL,USA"
2020-07-04 22:00:00,Emmaus,PA,USA,"Emmaus,PA,USA"
2020-07-04 22:00:00,Hatboro,PA,USA,"Hatboro,PA,USA"
2020-07-04 21:54:00,Bakersfield,CA,USA,"Bakersfield,CA,USA"
2020-07-04 21:47:00,Selbyville,DE,USA,"Selbyville,DE,USA"
2020-07-04 21:47:00,Selbyville,DE,USA,"Selbyville,DE,USA"
2020-07-04 21:45:00,Gassaway,WV,USA,"Gassaway,WV,USA"
2020-07-04 21:43:00,Hamden,CT,USA,"Hamden,CT,USA"
2020-07-04 21:39:00,Old Bridge,NJ,USA,"Old Bridge,NJ,USA"
2020-07-04 21:35:00,Kissimmee,FL,USA,"Kissimmee,FL,USA"
2020-07-04 21:35:00,West Allis,WI,USA,"West Allis,WI,USA"
2020-07-04 21:34:00,Plainfield,IL,USA,"Plainfield,IL,USA"
2020-07-04 21:34:00,Denver,CO,USA,"Denver,CO,USA"
2020-07-04 21:30:00,Bellmawr,NJ,USA,"Bellmawr,NJ,USA"
2020-07-04 21:30:00,Anniston,AL,USA,"Anniston,AL,USA"
2020-07-04 21:30:00,Springfield,MO,USA,"Springfield,MO,USA"
2020-07-04 21:30:00,Charleston,WV,USA,"Charleston,WV,USA"
2020-07-04 21:30:00,Crestview,FL,USA,"Crestview,FL,USA"
2020-07-04 21:15:00,Biggs,CA,USA,"Biggs,CA,USA"
2020-07-04 21:14:00,Beloit,WI,USA,"Beloit,WI,USA"
2020-07-04 21:12:00,Plainfield,IL,USA,"Plainfield,IL,USA"
2020-07-04 21:10:00,Gretna,NE,USA,"Gretna,NE,USA"
2020-07-04 21:07:00,Goodyear,AZ,USA,"Goodyear,AZ,USA"
2020-07-04 21:00:00,Winchester,TN,USA,"Winchester,TN,USA"
2020-07-04 20:30:00,Lake Stevens,WA,USA,"Lake Stevens,WA,USA"
2020-07-04 20:00:00,Huntsville,AL,USA,"Huntsville,AL,USA"
2020-07-04 20:00:00,Leicester,NC,USA,"Leicester,NC,USA"
2020-07-04 20:00:00,Louisville,KY,USA,"Louisville,KY,USA"
2020-07-04 19:30:00,San Angelo,TX,USA,"San Angelo,TX,USA"
2020-07-04 17:10:00,Forest Hills (Queens),NY,USA,"Forest Hills (Queens),NY,USA"
2020-07-04 17:00:00,Ola,AR,USA,"Ola,AR,USA"
2020-07-04 12:00:00,Kingsport,TN,USA,"Kingsport,TN,USA"
2020-07-04 08:45:00,Scapoose,OR,USA,"Scapoose,OR,USA"
2020-07-04 08:12:00,Newburgh,IN,USA,"Newburgh,IN,USA"
2020-07-04 02:50:00,Newburgh,IN,USA,"Newburgh,IN,USA"
2020-07-04 01:19:00,Red Iron/Clear Lake,SD,USA,"Red Iron/Clear Lake,SD,USA"
2020-07-04 00:55:00,Aberdeen,WA,USA,"Aberdeen,WA,USA"
2020-07-04 00:00:00,Raymondville,TX,USA,"Raymondville,TX,USA"
2020-07-03 23:45:00,Burkesville,KY,USA,"Burkesville,KY,USA"
2020-07-03 23:30:00,Petaluma,CA,USA,"Petaluma,CA,USA"
2020-07-03 23:00:00,Casper,WY,USA,"Casper,WY,USA"
2020-07-03 22:30:00,Pikeville,TN,USA,"Pikeville,TN,USA"
2020-07-03 21:00:00,Quitman,MS,USA,"Quitman,MS,USA"
2020-07-03 20:30:00,North Plains,OR,USA,"North Plains,OR,USA"
2020-07-03 19:37:00,Honolulu,HI,USA,"Honolulu,HI,USA"
2020-07-03 16:30:00,Las Vegas,NV,USA,"Las Vegas,NV,USA"
2020-07-03 16:30:00,Las Vegas,NV,USA,"Las Vegas,NV,USA"
2020-07-03 12:00:00,Newington,CT,USA,"Newington,CT,USA"
2020-07-03 11:37:00,Deep River (Canada),ON,Canada,"Deep River (Canada),ON,Canada"
2020-07-03 04:23:00,Naperville,IL,USA,"Naperville,IL,USA"
2020-07-03 02:26:00,Peoria,IL,USA,"Peoria,IL,USA"
2020-07-02 23:30:00,North Tonawanda,NY,USA,"North Tonawanda,NY,USA"
2020-07-02 23:30:00,Santa Ana,CA,USA,"Santa Ana,CA,USA"
2020-07-02 23:00:00,Grove City,OH,USA,"Grove City,OH,USA"
2020-07-02 22:30:00,Shelby,NC,USA,"Shelby,NC,USA"
2020-07-02 22:18:00,Galesburg,IL,USA,"Galesburg,IL,USA"
2020-07-02 22:00:00,Pittsburgh,PA,USA,"Pittsburgh,PA,USA"
2020-07-02 22:00:00,Mojave,CA,USA,"Mojave,CA,USA"
2020-07-02 21:45:00,Naugatuck,CT,USA,"Naugatuck,CT,USA"
2020-07-02 21:30:00,Fort Payne,AL,USA,"Fort Payne,AL,USA"
2020-07-02 21:00:00,Long Beach,CA,USA,"Long Beach,CA,USA"
2020-07-02 20:45:00,Huntersville/North Charlotte,NC,USA,"Huntersville/North Charlotte,NC,USA"
2020-07-02 15:23:00,Corona de Tucson,AZ,USA,"Corona de Tucson,AZ,USA"
2020-07-02 12:30:00,Denver,CO,USA,"Denver,CO,USA"
2020-07-02 03:00:00,New Castle,CO,USA,"New Castle,CO,USA"
2020-07-02 01:56:00,Los Angeles,CA,USA,"Los Angeles,CA,USA"
2020-07-01 23:00:00,Toronto (Canada),ON,Canada,"Toronto (Canada),ON,Canada"
2020-07-01 22:45:00,Trenton,NJ,USA,"Trenton,NJ,USA"
2020-07-01 22:00:00,Springfield,MA,USA,"Springfield,MA,USA"
